,VideoIdx,Class,Image,FrameIdx,t0
49206,V243,1,EmbryonVideoClassif/Frames/V243/7.png,7.png,23.25
49207,V243,1,EmbryonVideoClassif/Frames/V243/8.png,8.png,23.25
49208,V243,1,EmbryonVideoClassif/Frames/V243/9.png,9.png,23.25
49209,V243,1,EmbryonVideoClassif/Frames/V243/10.png,10.png,23.25
49210,V243,1,EmbryonVideoClassif/Frames/V243/11.png,11.png,23.25
49211,V243,1,EmbryonVideoClassif/Frames/V243/12.png,12.png,23.25
49212,V243,1,EmbryonVideoClassif/Frames/V243/13.png,13.png,23.25
49213,V243,1,EmbryonVideoClassif/Frames/V243/14.png,14.png,23.25
49214,V243,1,EmbryonVideoClassif/Frames/V243/15.png,15.png,23.25
49215,V243,1,EmbryonVideoClassif/Frames/V243/16.png,16.png,23.25
49216,V243,1,EmbryonVideoClassif/Frames/V243/17.png,17.png,23.25
49217,V243,1,EmbryonVideoClassif/Frames/V243/18.png,18.png,23.25
49218,V243,1,EmbryonVideoClassif/Frames/V243/19.png,19.png,23.25
49219,V243,1,EmbryonVideoClassif/Frames/V243/20.png,20.png,23.25
49220,V243,1,EmbryonVideoClassif/Frames/V243/21.png,21.png,23.25
49221,V243,1,EmbryonVideoClassif/Frames/V243/22.png,22.png,23.25
49222,V243,1,EmbryonVideoClassif/Frames/V243/23.png,23.png,23.25
49223,V243,1,EmbryonVideoClassif/Frames/V243/24.png,24.png,23.25
49224,V243,1,EmbryonVideoClassif/Frames/V243/25.png,25.png,23.25
49225,V243,1,EmbryonVideoClassif/Frames/V243/26.png,26.png,23.25
49226,V243,1,EmbryonVideoClassif/Frames/V243/27.png,27.png,23.25
49227,V243,1,EmbryonVideoClassif/Frames/V243/28.png,28.png,23.25
49228,V243,1,EmbryonVideoClassif/Frames/V243/29.png,29.png,23.25
49229,V243,1,EmbryonVideoClassif/Frames/V243/30.png,30.png,23.25
49230,V243,1,EmbryonVideoClassif/Frames/V243/31.png,31.png,23.25
49231,V243,1,EmbryonVideoClassif/Frames/V243/32.png,32.png,23.25
49232,V243,1,EmbryonVideoClassif/Frames/V243/33.png,33.png,23.25
49233,V243,1,EmbryonVideoClassif/Frames/V243/34.png,34.png,23.25
49234,V243,1,EmbryonVideoClassif/Frames/V243/35.png,35.png,23.25
49235,V243,1,EmbryonVideoClassif/Frames/V243/36.png,36.png,23.25
49236,V243,1,EmbryonVideoClassif/Frames/V243/37.png,37.png,23.25
49237,V243,1,EmbryonVideoClassif/Frames/V243/38.png,38.png,23.25
49238,V243,1,EmbryonVideoClassif/Frames/V243/39.png,39.png,23.25
49239,V243,1,EmbryonVideoClassif/Frames/V243/40.png,40.png,23.25
49240,V243,1,EmbryonVideoClassif/Frames/V243/41.png,41.png,23.25
49241,V243,1,EmbryonVideoClassif/Frames/V243/42.png,42.png,23.25
49242,V243,1,EmbryonVideoClassif/Frames/V243/43.png,43.png,23.25
49243,V243,1,EmbryonVideoClassif/Frames/V243/44.png,44.png,23.25
49244,V243,1,EmbryonVideoClassif/Frames/V243/45.png,45.png,23.25
49245,V243,1,EmbryonVideoClassif/Frames/V243/46.png,46.png,23.25
49246,V243,1,EmbryonVideoClassif/Frames/V243/47.png,47.png,23.25
49247,V243,1,EmbryonVideoClassif/Frames/V243/48.png,48.png,23.25
49248,V243,1,EmbryonVideoClassif/Frames/V243/49.png,49.png,23.25
49249,V243,1,EmbryonVideoClassif/Frames/V243/50.png,50.png,23.25
49250,V243,1,EmbryonVideoClassif/Frames/V243/51.png,51.png,23.25
49251,V243,1,EmbryonVideoClassif/Frames/V243/52.png,52.png,23.25
49252,V243,1,EmbryonVideoClassif/Frames/V243/53.png,53.png,23.25
49253,V243,1,EmbryonVideoClassif/Frames/V243/54.png,54.png,23.25
49254,V243,1,EmbryonVideoClassif/Frames/V243/55.png,55.png,23.25
49255,V243,1,EmbryonVideoClassif/Frames/V243/56.png,56.png,23.25
49256,V243,1,EmbryonVideoClassif/Frames/V243/57.png,57.png,23.25
49257,V243,1,EmbryonVideoClassif/Frames/V243/58.png,58.png,23.25
49258,V243,1,EmbryonVideoClassif/Frames/V243/59.png,59.png,23.25
49259,V243,1,EmbryonVideoClassif/Frames/V243/60.png,60.png,23.25
49260,V243,1,EmbryonVideoClassif/Frames/V243/61.png,61.png,23.25
49261,V243,1,EmbryonVideoClassif/Frames/V243/62.png,62.png,23.25
49262,V243,1,EmbryonVideoClassif/Frames/V243/63.png,63.png,23.25
49263,V243,1,EmbryonVideoClassif/Frames/V243/64.png,64.png,23.25
49264,V243,1,EmbryonVideoClassif/Frames/V243/65.png,65.png,23.25
49265,V243,1,EmbryonVideoClassif/Frames/V243/66.png,66.png,23.25
49266,V243,1,EmbryonVideoClassif/Frames/V243/67.png,67.png,23.25
49267,V243,1,EmbryonVideoClassif/Frames/V243/68.png,68.png,23.25
49268,V243,1,EmbryonVideoClassif/Frames/V243/69.png,69.png,23.25
49269,V243,1,EmbryonVideoClassif/Frames/V243/70.png,70.png,23.25
49270,V243,1,EmbryonVideoClassif/Frames/V243/71.png,71.png,23.25
49271,V243,1,EmbryonVideoClassif/Frames/V243/72.png,72.png,23.25
49272,V243,1,EmbryonVideoClassif/Frames/V243/73.png,73.png,23.25
49273,V243,1,EmbryonVideoClassif/Frames/V243/74.png,74.png,23.25
49274,V243,1,EmbryonVideoClassif/Frames/V243/75.png,75.png,23.25
49275,V243,1,EmbryonVideoClassif/Frames/V243/76.png,76.png,23.25
49276,V243,1,EmbryonVideoClassif/Frames/V243/77.png,77.png,23.25
49277,V243,1,EmbryonVideoClassif/Frames/V243/78.png,78.png,23.25
49278,V243,1,EmbryonVideoClassif/Frames/V243/79.png,79.png,23.25
49279,V243,1,EmbryonVideoClassif/Frames/V243/80.png,80.png,23.25
49280,V243,1,EmbryonVideoClassif/Frames/V243/81.png,81.png,23.25
49281,V243,1,EmbryonVideoClassif/Frames/V243/82.png,82.png,23.25
49282,V243,1,EmbryonVideoClassif/Frames/V243/83.png,83.png,23.25
49283,V243,1,EmbryonVideoClassif/Frames/V243/84.png,84.png,23.25
49284,V243,1,EmbryonVideoClassif/Frames/V243/85.png,85.png,23.25
49285,V243,1,EmbryonVideoClassif/Frames/V243/86.png,86.png,23.25
49286,V243,1,EmbryonVideoClassif/Frames/V243/87.png,87.png,23.25
49287,V243,1,EmbryonVideoClassif/Frames/V243/88.png,88.png,23.25
49288,V243,1,EmbryonVideoClassif/Frames/V243/89.png,89.png,23.25
49289,V243,1,EmbryonVideoClassif/Frames/V243/90.png,90.png,23.25
49290,V243,1,EmbryonVideoClassif/Frames/V243/91.png,91.png,23.25
49291,V243,1,EmbryonVideoClassif/Frames/V243/92.png,92.png,23.25
49292,V243,1,EmbryonVideoClassif/Frames/V243/93.png,93.png,23.25
49293,V243,1,EmbryonVideoClassif/Frames/V243/94.png,94.png,23.25
49294,V243,1,EmbryonVideoClassif/Frames/V243/95.png,95.png,23.25
49295,V243,1,EmbryonVideoClassif/Frames/V243/96.png,96.png,23.25
49296,V243,1,EmbryonVideoClassif/Frames/V243/97.png,97.png,23.25
49297,V243,1,EmbryonVideoClassif/Frames/V243/98.png,98.png,23.25
49298,V243,1,EmbryonVideoClassif/Frames/V243/99.png,99.png,23.25
49299,V243,1,EmbryonVideoClassif/Frames/V243/100.png,100.png,23.25
49300,V243,1,EmbryonVideoClassif/Frames/V243/101.png,101.png,23.25
49301,V243,1,EmbryonVideoClassif/Frames/V243/102.png,102.png,23.25
49302,V243,1,EmbryonVideoClassif/Frames/V243/103.png,103.png,23.25
49303,V243,1,EmbryonVideoClassif/Frames/V243/104.png,104.png,23.25
49304,V243,1,EmbryonVideoClassif/Frames/V243/105.png,105.png,23.25
49305,V243,1,EmbryonVideoClassif/Frames/V243/106.png,106.png,23.25
49306,V243,1,EmbryonVideoClassif/Frames/V243/107.png,107.png,23.25
49307,V243,1,EmbryonVideoClassif/Frames/V243/108.png,108.png,23.25
49308,V243,1,EmbryonVideoClassif/Frames/V243/109.png,109.png,23.25
49309,V243,1,EmbryonVideoClassif/Frames/V243/110.png,110.png,23.25
49310,V243,1,EmbryonVideoClassif/Frames/V243/111.png,111.png,23.25
49311,V243,1,EmbryonVideoClassif/Frames/V243/112.png,112.png,23.25
49312,V243,1,EmbryonVideoClassif/Frames/V243/113.png,113.png,23.25
49313,V243,1,EmbryonVideoClassif/Frames/V243/114.png,114.png,23.25
49314,V243,1,EmbryonVideoClassif/Frames/V243/115.png,115.png,23.25
49315,V243,1,EmbryonVideoClassif/Frames/V243/116.png,116.png,23.25
49316,V243,1,EmbryonVideoClassif/Frames/V243/117.png,117.png,23.25
49317,V243,1,EmbryonVideoClassif/Frames/V243/118.png,118.png,23.25
49318,V243,1,EmbryonVideoClassif/Frames/V243/119.png,119.png,23.25
49319,V243,1,EmbryonVideoClassif/Frames/V243/120.png,120.png,23.25
49320,V243,1,EmbryonVideoClassif/Frames/V243/121.png,121.png,23.25
49321,V243,1,EmbryonVideoClassif/Frames/V243/122.png,122.png,23.25
49322,V243,1,EmbryonVideoClassif/Frames/V243/123.png,123.png,23.25
49323,V243,1,EmbryonVideoClassif/Frames/V243/124.png,124.png,23.25
49324,V243,1,EmbryonVideoClassif/Frames/V243/125.png,125.png,23.25
49325,V243,1,EmbryonVideoClassif/Frames/V243/126.png,126.png,23.25
49326,V243,1,EmbryonVideoClassif/Frames/V243/127.png,127.png,23.25
49327,V243,1,EmbryonVideoClassif/Frames/V243/128.png,128.png,23.25
49328,V243,1,EmbryonVideoClassif/Frames/V243/129.png,129.png,23.25
49329,V243,1,EmbryonVideoClassif/Frames/V243/130.png,130.png,23.25
49330,V243,1,EmbryonVideoClassif/Frames/V243/131.png,131.png,23.25
49331,V243,1,EmbryonVideoClassif/Frames/V243/132.png,132.png,23.25
49332,V243,1,EmbryonVideoClassif/Frames/V243/133.png,133.png,23.25
49333,V243,1,EmbryonVideoClassif/Frames/V243/134.png,134.png,23.25
49334,V243,1,EmbryonVideoClassif/Frames/V243/135.png,135.png,23.25
49335,V243,1,EmbryonVideoClassif/Frames/V243/136.png,136.png,23.25
49336,V243,1,EmbryonVideoClassif/Frames/V243/137.png,137.png,23.25
49337,V243,1,EmbryonVideoClassif/Frames/V243/138.png,138.png,23.25
49338,V243,1,EmbryonVideoClassif/Frames/V243/139.png,139.png,23.25
49339,V243,1,EmbryonVideoClassif/Frames/V243/140.png,140.png,23.25
49340,V243,1,EmbryonVideoClassif/Frames/V243/141.png,141.png,23.25
49341,V243,1,EmbryonVideoClassif/Frames/V243/142.png,142.png,23.25
49342,V243,1,EmbryonVideoClassif/Frames/V243/143.png,143.png,23.25
49343,V243,1,EmbryonVideoClassif/Frames/V243/144.png,144.png,23.25
49344,V243,1,EmbryonVideoClassif/Frames/V243/145.png,145.png,23.25
49345,V243,1,EmbryonVideoClassif/Frames/V243/146.png,146.png,23.25
49346,V243,1,EmbryonVideoClassif/Frames/V243/147.png,147.png,23.25
49347,V243,1,EmbryonVideoClassif/Frames/V243/148.png,148.png,23.25
49348,V243,1,EmbryonVideoClassif/Frames/V243/149.png,149.png,23.25
49349,V243,1,EmbryonVideoClassif/Frames/V243/150.png,150.png,23.25
49350,V243,1,EmbryonVideoClassif/Frames/V243/151.png,151.png,23.25
49351,V243,1,EmbryonVideoClassif/Frames/V243/152.png,152.png,23.25
49352,V243,1,EmbryonVideoClassif/Frames/V243/153.png,153.png,23.25
49353,V243,1,EmbryonVideoClassif/Frames/V243/154.png,154.png,23.25
49354,V243,1,EmbryonVideoClassif/Frames/V243/155.png,155.png,23.25
49355,V243,1,EmbryonVideoClassif/Frames/V243/156.png,156.png,23.25
49356,V243,1,EmbryonVideoClassif/Frames/V243/157.png,157.png,23.25
49357,V243,1,EmbryonVideoClassif/Frames/V243/158.png,158.png,23.25
49358,V243,1,EmbryonVideoClassif/Frames/V243/159.png,159.png,23.25
49359,V243,1,EmbryonVideoClassif/Frames/V243/160.png,160.png,23.25
49360,V243,1,EmbryonVideoClassif/Frames/V243/161.png,161.png,23.25
49361,V243,1,EmbryonVideoClassif/Frames/V243/162.png,162.png,23.25
49362,V243,1,EmbryonVideoClassif/Frames/V243/163.png,163.png,23.25
49363,V243,1,EmbryonVideoClassif/Frames/V243/164.png,164.png,23.25
49364,V243,1,EmbryonVideoClassif/Frames/V243/165.png,165.png,23.25
49365,V243,1,EmbryonVideoClassif/Frames/V243/166.png,166.png,23.25
49366,V243,1,EmbryonVideoClassif/Frames/V243/167.png,167.png,23.25
49367,V243,1,EmbryonVideoClassif/Frames/V243/168.png,168.png,23.25
49368,V243,1,EmbryonVideoClassif/Frames/V243/169.png,169.png,23.25
49369,V243,1,EmbryonVideoClassif/Frames/V243/170.png,170.png,23.25
49370,V243,1,EmbryonVideoClassif/Frames/V243/171.png,171.png,23.25
49371,V243,1,EmbryonVideoClassif/Frames/V243/172.png,172.png,23.25
49372,V243,1,EmbryonVideoClassif/Frames/V243/173.png,173.png,23.25
49373,V243,1,EmbryonVideoClassif/Frames/V243/174.png,174.png,23.25
49374,V243,1,EmbryonVideoClassif/Frames/V243/175.png,175.png,23.25
49375,V243,1,EmbryonVideoClassif/Frames/V243/176.png,176.png,23.25
49376,V243,1,EmbryonVideoClassif/Frames/V243/177.png,177.png,23.25
49377,V243,1,EmbryonVideoClassif/Frames/V243/178.png,178.png,23.25
49378,V243,1,EmbryonVideoClassif/Frames/V243/179.png,179.png,23.25
49379,V243,1,EmbryonVideoClassif/Frames/V243/180.png,180.png,23.25
49380,V243,1,EmbryonVideoClassif/Frames/V243/181.png,181.png,23.25
49381,V243,1,EmbryonVideoClassif/Frames/V243/182.png,182.png,23.25
49382,V243,1,EmbryonVideoClassif/Frames/V243/183.png,183.png,23.25
49383,V243,1,EmbryonVideoClassif/Frames/V243/184.png,184.png,23.25
49384,V243,1,EmbryonVideoClassif/Frames/V243/185.png,185.png,23.25
49385,V243,1,EmbryonVideoClassif/Frames/V243/186.png,186.png,23.25
49386,V243,1,EmbryonVideoClassif/Frames/V243/187.png,187.png,23.25
49387,V243,1,EmbryonVideoClassif/Frames/V243/188.png,188.png,23.25
49388,V243,1,EmbryonVideoClassif/Frames/V243/189.png,189.png,23.25
49389,V243,1,EmbryonVideoClassif/Frames/V243/190.png,190.png,23.25
49390,V243,1,EmbryonVideoClassif/Frames/V243/191.png,191.png,23.25
49391,V243,1,EmbryonVideoClassif/Frames/V243/192.png,192.png,23.25
49392,V243,1,EmbryonVideoClassif/Frames/V243/193.png,193.png,23.25
49393,V243,1,EmbryonVideoClassif/Frames/V243/194.png,194.png,23.25
49394,V243,1,EmbryonVideoClassif/Frames/V243/195.png,195.png,23.25
49395,V243,1,EmbryonVideoClassif/Frames/V243/196.png,196.png,23.25
49396,V243,1,EmbryonVideoClassif/Frames/V243/197.png,197.png,23.25
49397,V243,1,EmbryonVideoClassif/Frames/V243/198.png,198.png,23.25
49398,V243,1,EmbryonVideoClassif/Frames/V243/199.png,199.png,23.25
49399,V243,1,EmbryonVideoClassif/Frames/V243/200.png,200.png,23.25
49400,V243,1,EmbryonVideoClassif/Frames/V243/201.png,201.png,23.25
49401,V243,1,EmbryonVideoClassif/Frames/V243/202.png,202.png,23.25
49402,V243,1,EmbryonVideoClassif/Frames/V243/203.png,203.png,23.25
49403,V243,1,EmbryonVideoClassif/Frames/V243/204.png,204.png,23.25
49404,V243,1,EmbryonVideoClassif/Frames/V243/205.png,205.png,23.25
49405,V243,1,EmbryonVideoClassif/Frames/V243/206.png,206.png,23.25
49406,V243,1,EmbryonVideoClassif/Frames/V243/207.png,207.png,23.25
49407,V243,1,EmbryonVideoClassif/Frames/V243/208.png,208.png,23.25
49408,V243,1,EmbryonVideoClassif/Frames/V243/209.png,209.png,23.25
49409,V243,1,EmbryonVideoClassif/Frames/V243/210.png,210.png,23.25
49410,V243,1,EmbryonVideoClassif/Frames/V243/211.png,211.png,23.25
49411,V243,1,EmbryonVideoClassif/Frames/V243/212.png,212.png,23.25
49412,V243,1,EmbryonVideoClassif/Frames/V243/213.png,213.png,23.25
49413,V243,1,EmbryonVideoClassif/Frames/V243/214.png,214.png,23.25
49414,V243,1,EmbryonVideoClassif/Frames/V243/215.png,215.png,23.25
49415,V243,1,EmbryonVideoClassif/Frames/V243/216.png,216.png,23.25
49416,V243,1,EmbryonVideoClassif/Frames/V243/217.png,217.png,23.25
49417,V243,1,EmbryonVideoClassif/Frames/V243/218.png,218.png,23.25
49418,V243,1,EmbryonVideoClassif/Frames/V243/219.png,219.png,23.25
49419,V243,1,EmbryonVideoClassif/Frames/V243/220.png,220.png,23.25
49420,V243,1,EmbryonVideoClassif/Frames/V243/221.png,221.png,23.25
49421,V243,1,EmbryonVideoClassif/Frames/V243/222.png,222.png,23.25
49422,V243,1,EmbryonVideoClassif/Frames/V243/223.png,223.png,23.25
49423,V243,1,EmbryonVideoClassif/Frames/V243/224.png,224.png,23.25
49424,V243,1,EmbryonVideoClassif/Frames/V243/225.png,225.png,23.25
49425,V243,1,EmbryonVideoClassif/Frames/V243/226.png,226.png,23.25
49426,V243,1,EmbryonVideoClassif/Frames/V243/227.png,227.png,23.25
49427,V243,1,EmbryonVideoClassif/Frames/V243/228.png,228.png,23.25
49428,V243,1,EmbryonVideoClassif/Frames/V243/229.png,229.png,23.25
49429,V243,1,EmbryonVideoClassif/Frames/V243/230.png,230.png,23.25
49430,V243,1,EmbryonVideoClassif/Frames/V243/231.png,231.png,23.25
49431,V243,1,EmbryonVideoClassif/Frames/V243/232.png,232.png,23.25
49432,V243,1,EmbryonVideoClassif/Frames/V243/233.png,233.png,23.25
49433,V243,1,EmbryonVideoClassif/Frames/V243/234.png,234.png,23.25
49434,V243,1,EmbryonVideoClassif/Frames/V243/235.png,235.png,23.25
49435,V243,1,EmbryonVideoClassif/Frames/V243/236.png,236.png,23.25
49436,V243,1,EmbryonVideoClassif/Frames/V243/237.png,237.png,23.25
49437,V243,1,EmbryonVideoClassif/Frames/V243/238.png,238.png,23.25
49438,V243,1,EmbryonVideoClassif/Frames/V243/239.png,239.png,23.25
49439,V243,1,EmbryonVideoClassif/Frames/V243/240.png,240.png,23.25
49440,V243,1,EmbryonVideoClassif/Frames/V243/241.png,241.png,23.25
49441,V243,1,EmbryonVideoClassif/Frames/V243/242.png,242.png,23.25
49442,V243,1,EmbryonVideoClassif/Frames/V243/243.png,243.png,23.25
49443,V243,1,EmbryonVideoClassif/Frames/V243/244.png,244.png,23.25
49444,V243,1,EmbryonVideoClassif/Frames/V243/245.png,245.png,23.25
49445,V243,1,EmbryonVideoClassif/Frames/V243/246.png,246.png,23.25
49446,V243,1,EmbryonVideoClassif/Frames/V243/247.png,247.png,23.25
49447,V243,1,EmbryonVideoClassif/Frames/V243/248.png,248.png,23.25
49448,V243,1,EmbryonVideoClassif/Frames/V243/249.png,249.png,23.25
49449,V243,1,EmbryonVideoClassif/Frames/V243/250.png,250.png,23.25
49450,V243,1,EmbryonVideoClassif/Frames/V243/251.png,251.png,23.25
49451,V243,1,EmbryonVideoClassif/Frames/V243/252.png,252.png,23.25
49452,V243,1,EmbryonVideoClassif/Frames/V243/253.png,253.png,23.25
49453,V243,1,EmbryonVideoClassif/Frames/V243/254.png,254.png,23.25
49454,V243,1,EmbryonVideoClassif/Frames/V243/255.png,255.png,23.25
49455,V243,1,EmbryonVideoClassif/Frames/V243/256.png,256.png,23.25
49456,V243,1,EmbryonVideoClassif/Frames/V243/257.png,257.png,23.25
49457,V243,1,EmbryonVideoClassif/Frames/V243/258.png,258.png,23.25
49458,V243,1,EmbryonVideoClassif/Frames/V243/259.png,259.png,23.25
49459,V243,1,EmbryonVideoClassif/Frames/V243/260.png,260.png,23.25
49460,V243,1,EmbryonVideoClassif/Frames/V243/261.png,261.png,23.25
49461,V243,1,EmbryonVideoClassif/Frames/V243/262.png,262.png,23.25
49462,V243,1,EmbryonVideoClassif/Frames/V243/263.png,263.png,23.25
49463,V243,1,EmbryonVideoClassif/Frames/V243/264.png,264.png,23.25
49464,V243,1,EmbryonVideoClassif/Frames/V243/265.png,265.png,23.25
49465,V243,1,EmbryonVideoClassif/Frames/V243/266.png,266.png,23.25
49466,V243,1,EmbryonVideoClassif/Frames/V243/267.png,267.png,23.25
49467,V243,1,EmbryonVideoClassif/Frames/V243/268.png,268.png,23.25
49468,V243,1,EmbryonVideoClassif/Frames/V243/269.png,269.png,23.25
49469,V243,1,EmbryonVideoClassif/Frames/V243/270.png,270.png,23.25
49470,V243,1,EmbryonVideoClassif/Frames/V243/271.png,271.png,23.25
49471,V243,1,EmbryonVideoClassif/Frames/V243/272.png,272.png,23.25
49472,V243,1,EmbryonVideoClassif/Frames/V243/273.png,273.png,23.25
49473,V243,1,EmbryonVideoClassif/Frames/V243/274.png,274.png,23.25
49474,V243,1,EmbryonVideoClassif/Frames/V243/275.png,275.png,23.25
49475,V243,1,EmbryonVideoClassif/Frames/V243/276.png,276.png,23.25
49476,V243,1,EmbryonVideoClassif/Frames/V243/277.png,277.png,23.25
49477,V243,1,EmbryonVideoClassif/Frames/V243/278.png,278.png,23.25
49478,V243,1,EmbryonVideoClassif/Frames/V243/279.png,279.png,23.25
49479,V243,1,EmbryonVideoClassif/Frames/V243/280.png,280.png,23.25
49480,V243,1,EmbryonVideoClassif/Frames/V243/281.png,281.png,23.25
49481,V243,1,EmbryonVideoClassif/Frames/V243/282.png,282.png,23.25
49482,V243,1,EmbryonVideoClassif/Frames/V243/283.png,283.png,23.25
49483,V243,1,EmbryonVideoClassif/Frames/V243/284.png,284.png,23.25
49484,V243,1,EmbryonVideoClassif/Frames/V243/285.png,285.png,23.25
49485,V243,1,EmbryonVideoClassif/Frames/V243/286.png,286.png,23.25
49486,V243,1,EmbryonVideoClassif/Frames/V243/287.png,287.png,23.25
49487,V243,1,EmbryonVideoClassif/Frames/V243/288.png,288.png,23.25
49488,V243,1,EmbryonVideoClassif/Frames/V243/289.png,289.png,23.25
49489,V243,1,EmbryonVideoClassif/Frames/V243/290.png,290.png,23.25
49490,V243,1,EmbryonVideoClassif/Frames/V243/291.png,291.png,23.25
49491,V243,1,EmbryonVideoClassif/Frames/V243/292.png,292.png,23.25
49492,V243,1,EmbryonVideoClassif/Frames/V243/293.png,293.png,23.25
49493,V243,1,EmbryonVideoClassif/Frames/V243/294.png,294.png,23.25
49494,V243,1,EmbryonVideoClassif/Frames/V243/295.png,295.png,23.25
49495,V243,1,EmbryonVideoClassif/Frames/V243/296.png,296.png,23.25
49496,V243,1,EmbryonVideoClassif/Frames/V243/297.png,297.png,23.25
49497,V243,1,EmbryonVideoClassif/Frames/V243/298.png,298.png,23.25
49498,V243,1,EmbryonVideoClassif/Frames/V243/299.png,299.png,23.25
49499,V243,1,EmbryonVideoClassif/Frames/V243/300.png,300.png,23.25
49500,V245,0,EmbryonVideoClassif/Frames/V245/1.png,1.png,22.5
49501,V245,0,EmbryonVideoClassif/Frames/V245/2.png,2.png,22.5
49502,V245,0,EmbryonVideoClassif/Frames/V245/3.png,3.png,22.5
49503,V245,0,EmbryonVideoClassif/Frames/V245/4.png,4.png,22.5
49504,V245,0,EmbryonVideoClassif/Frames/V245/5.png,5.png,22.5
49505,V245,0,EmbryonVideoClassif/Frames/V245/6.png,6.png,22.5
49506,V245,0,EmbryonVideoClassif/Frames/V245/7.png,7.png,22.5
49507,V245,0,EmbryonVideoClassif/Frames/V245/8.png,8.png,22.5
49508,V245,0,EmbryonVideoClassif/Frames/V245/9.png,9.png,22.5
49509,V245,0,EmbryonVideoClassif/Frames/V245/10.png,10.png,22.5
49510,V245,0,EmbryonVideoClassif/Frames/V245/11.png,11.png,22.5
49511,V245,0,EmbryonVideoClassif/Frames/V245/12.png,12.png,22.5
49512,V245,0,EmbryonVideoClassif/Frames/V245/13.png,13.png,22.5
49513,V245,0,EmbryonVideoClassif/Frames/V245/14.png,14.png,22.5
49514,V245,0,EmbryonVideoClassif/Frames/V245/15.png,15.png,22.5
49515,V245,0,EmbryonVideoClassif/Frames/V245/16.png,16.png,22.5
49516,V245,0,EmbryonVideoClassif/Frames/V245/17.png,17.png,22.5
49517,V245,0,EmbryonVideoClassif/Frames/V245/18.png,18.png,22.5
49518,V245,0,EmbryonVideoClassif/Frames/V245/19.png,19.png,22.5
49519,V245,0,EmbryonVideoClassif/Frames/V245/20.png,20.png,22.5
49520,V245,0,EmbryonVideoClassif/Frames/V245/21.png,21.png,22.5
49521,V245,0,EmbryonVideoClassif/Frames/V245/22.png,22.png,22.5
49522,V245,0,EmbryonVideoClassif/Frames/V245/23.png,23.png,22.5
49523,V245,0,EmbryonVideoClassif/Frames/V245/24.png,24.png,22.5
49524,V245,0,EmbryonVideoClassif/Frames/V245/25.png,25.png,22.5
49525,V245,0,EmbryonVideoClassif/Frames/V245/26.png,26.png,22.5
49526,V245,0,EmbryonVideoClassif/Frames/V245/27.png,27.png,22.5
49527,V245,0,EmbryonVideoClassif/Frames/V245/28.png,28.png,22.5
49528,V245,0,EmbryonVideoClassif/Frames/V245/29.png,29.png,22.5
49529,V245,0,EmbryonVideoClassif/Frames/V245/30.png,30.png,22.5
49530,V245,0,EmbryonVideoClassif/Frames/V245/31.png,31.png,22.5
49531,V245,0,EmbryonVideoClassif/Frames/V245/32.png,32.png,22.5
49532,V245,0,EmbryonVideoClassif/Frames/V245/33.png,33.png,22.5
49533,V245,0,EmbryonVideoClassif/Frames/V245/34.png,34.png,22.5
49534,V245,0,EmbryonVideoClassif/Frames/V245/35.png,35.png,22.5
49535,V245,0,EmbryonVideoClassif/Frames/V245/36.png,36.png,22.5
49536,V245,0,EmbryonVideoClassif/Frames/V245/37.png,37.png,22.5
49537,V245,0,EmbryonVideoClassif/Frames/V245/38.png,38.png,22.5
49538,V245,0,EmbryonVideoClassif/Frames/V245/39.png,39.png,22.5
49539,V245,0,EmbryonVideoClassif/Frames/V245/40.png,40.png,22.5
49540,V245,0,EmbryonVideoClassif/Frames/V245/41.png,41.png,22.5
49541,V245,0,EmbryonVideoClassif/Frames/V245/42.png,42.png,22.5
49542,V245,0,EmbryonVideoClassif/Frames/V245/43.png,43.png,22.5
49543,V245,0,EmbryonVideoClassif/Frames/V245/44.png,44.png,22.5
49544,V245,0,EmbryonVideoClassif/Frames/V245/45.png,45.png,22.5
49545,V245,0,EmbryonVideoClassif/Frames/V245/46.png,46.png,22.5
49546,V245,0,EmbryonVideoClassif/Frames/V245/47.png,47.png,22.5
49547,V245,0,EmbryonVideoClassif/Frames/V245/48.png,48.png,22.5
49548,V245,0,EmbryonVideoClassif/Frames/V245/49.png,49.png,22.5
49549,V245,0,EmbryonVideoClassif/Frames/V245/50.png,50.png,22.5
49550,V245,0,EmbryonVideoClassif/Frames/V245/51.png,51.png,22.5
49551,V245,0,EmbryonVideoClassif/Frames/V245/52.png,52.png,22.5
49552,V245,0,EmbryonVideoClassif/Frames/V245/53.png,53.png,22.5
49553,V245,0,EmbryonVideoClassif/Frames/V245/54.png,54.png,22.5
49554,V245,0,EmbryonVideoClassif/Frames/V245/55.png,55.png,22.5
49555,V245,0,EmbryonVideoClassif/Frames/V245/56.png,56.png,22.5
49556,V245,0,EmbryonVideoClassif/Frames/V245/57.png,57.png,22.5
49557,V245,0,EmbryonVideoClassif/Frames/V245/58.png,58.png,22.5
49558,V245,0,EmbryonVideoClassif/Frames/V245/59.png,59.png,22.5
49559,V245,0,EmbryonVideoClassif/Frames/V245/60.png,60.png,22.5
49560,V245,0,EmbryonVideoClassif/Frames/V245/61.png,61.png,22.5
49561,V245,0,EmbryonVideoClassif/Frames/V245/62.png,62.png,22.5
49562,V245,0,EmbryonVideoClassif/Frames/V245/63.png,63.png,22.5
49563,V245,0,EmbryonVideoClassif/Frames/V245/64.png,64.png,22.5
